text_original,text_clean,label,video_id,title,channel_name,tanggal,author,source
𝐃⁠​𝐎‍𝐑⁠⁠𝐀⁠‍𝟕‍⁠𝟕menawarkan kesempatan untuk berbagi pengalaman Anda.,dora77menawarkan sempat bagi alam,1,,,,1758415149.09521,@worldquickknowledge,dataset_komentarJudol
"gile ye  , racing ye",gile ye racing ye,0,nZoNbiwP2ZE,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,Garasi Drift,1.739.772.467.675.710,EvaaSylaa,data_clean_final
coba buy spin 20k maxwin kwkwkkw makasih 𝗦𝗚𝗜𝟴𝟴 nyata emng,coba buy spin 20k maxwin kwkwkkw makasih sgi88 nyata emng,1,CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,MaciasMercer-n7b,data_clean_final
"buset tv segede gitu , main pes gawang gawang keliatan kalih",buset tv segede gitu main pes gawang gawang keliatan kalih,1,Ou0UedfyuqU,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",GadgetIn,2025-04-24 09:24:38+00:00,zaqkamuhammad377,data_clean_final
Main santai hasil pasti Ketik Di Google 🐉𝗝 𝗨 𝗡 𝗜 𝗢 𝗥 𝟴 𝟴🐉,main santai hasil pasti ketik di google junior88,1,,,,,,dataset_kaggle
"best MOM, best woman.. selalu jaga iman mu juga ya cantik..",best mom best woman selalu jaga iman mu juga ya cantik,0,,,,,,dataset_kaggle
"Wow, ini sih top! 🔥𝐀𝐋𝐄𝐗𝐈𝐒 𝟏𝟕🔥, penjelasan yang jelas dan gaya yang asik bikin video ini layak dapat applaus!",wow sih top alexis17 jelas jelas gaya asik bikin video layak applaus,1,,,,1755196211.60217,@valguyton,dataset_komentarJudol
dah ah tobat gk maengaruda-hoki lg abis maxwin,dah ah tobat gk maengaruda hoki lg abis maxwin,1,ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,สุชนสามีประวัติ,data_clean_final
Gue sih udah buktiin sendiri kekuatan ALEXIS⭐17⭐.,gue sih udah buktiin sendiri kekuatan alexis 17,1,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.408.645.532.880,RanggaHermawan-q9m,data_clean_final
"Modal minimal, hasil maksimal di 𝗩𝗜𝗖𝗧𝗢𝗥𝗬𝟬𝟬𝟳 ✨",modal minimal hasil maksimal di victory007,1,,,,,,judi_online
Mantap! 𝗧𝗶𝗺𝗼𝟰𝗗,mantap timo4d,1,,,,1757356769.61394,@LinhHo-k3x,dataset_komentarJudol
"Makswin brusan di Gates, seneng banget",makswin brusan di gates seneng banget,1,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.538.762.100,AynaciGÂ34mez-k6e,data_clean_final
"Mungkin yt udah bukan pemasukan utama dia, jd klo streming cuma untuk formalitas ama fansnya aja",mungkin yt udah bukan pasu utama jd klo streming cuma formalitas ama fansnya aja,0,,,,1757789291.71305,@dendit4402,dataset_komentarJudol
Malem ini enaknya belanja bulanan atau belanja bulanan ya? Tanya ALEXIS17 ah.,malam ini enaknya belanja bulanan atau belanja bulanan ya tanya alexis17 ah,1,,,,,,judi_online
"M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 tiap hari hoki terus, gue sampe bingung",mandalika77 tiap hari hoki terus gue sampe bingung,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.953.522.809.140,JEFFEREYBerry,data_clean_final
Grafiknya di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 2:10 keren abis! Gameplaynya juga seru!,grafiknya di mandalika77 2 10 keren abis gameplaynya juga seru,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.953.536.946.260,ZahideMehmet,data_clean_final
Bang review pova slim,bang review pova slim,0,,,,,,dataset_kaggle
"Serius deh, di ALEXIS17 ada fitur favorite provider yang memudahkan.",serius deh di alexis17 ada fitur favorite provider yang memudahkan,1,,,,,,judi_online
"Qeell Fattah, am Mohan udah pernah msuk youtube loe, Harry kpn gtu qeelll",qeell fattah am mohan udah pernah msuk youtube loe harry kpn gtu qeell,0,,,,,,dataset_kaggle
Hhaaaa judul nya cokkkk,hhaa judul nya cokk,0,,,,1757184111.66222,@filantropihulu6183,dataset_komentarJudol
lewat mimpi maksut nya kah..?,lewat mimpi maksut nya kah,0,,,,,,dataset_kaggle
💗💗💗,,0,,,,,,dataset_kaggle
TIM AMPAS BADUT NEGARA,tim ampas badut negara,0,,,,1755196156.77457,@Cucukakeksugiono-f7t,dataset_komentarJudol
Buat vlog panjang dong kak plissss tantang sehari hari,buat vlog panjang dong kak pliss tantang sehari hari,0,,,,,,dataset_kaggle
Banyak yang main buat seru-seruan 🐳🍭N͓̽A͓̽S͓̽A͓̽G͓̽A͓̽M͓̽I͓̽N͓̽G͓̽🍉🎈,banyak yang main buat seru seruan nasagaming,1,,,,,,dataset_kaggle
Tapi kipas nyala bang?? 19:46,tapi kipas nyala bang,0,,,,,,dataset_kaggle
"Gue pikir cuma hype sesaat, ternyata 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 makin rame.",saya pikir cuma hype sesaat ternyata pulauwin makin rame,1,,,,,,judi_online
10:12 masa ngga tau ─═𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 ═─ si ? tempatnya para pemenang,10 12 masa ngga tau berkah99 si tempatnya para pemenang,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.960.720.857.300,KancutBadak-h4v,data_clean_final
"Gue suka banget sistem mainnya, nggak ribet. Thank you 𝗦𝗨𝗚𝗨𝗦4𝗗!",saya suka sekali sistem mainnya tidak ribet thank you sugus4d,1,,,,,,judi_online
sigemoy ini merasa dia adalah pahlawan bagi tentara dan bagi tentara yang waras dan normal dia adalah aib.,sigemoy ini merasa dia adalah pahlawan bagi tentara dan bagi tentara yang waras dan normal dia adalah aib,0,,,,,,dataset_kaggle
orang bilang alexis17 tuh bener-bener bikin ketagihan .,orang bilang alexis17 tuh bener bener bikin ketagihan,1,ycGdOc17FhA,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",Fitra Eri,2025-04-26 06:01:01+00:00,narpatiemong-l2i,data_clean_final
"masya allah,smoga sukses selalu ya aa rafi dn mama gigi ya❤",masya allah smoga sukses selalu ya aa rafi dn mama gigi ya,0,,,,,,dataset_kaggle
Pada ngeri,pada ngeri,0,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.167.979.520,allgimuhamad,data_clean_final
Body nya paling saya suka...sidut tajam ...sony juga body sudut tajam ...tetap cantik,body nya paling saya suka sidut tajam sony juga body sudut tajam tetap cantik,0,,,,,,dataset_kaggle
Tombol wawancara selanjutnya wakil presiden,tombol wawancara selanjutnya wakil presiden,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.214.300.713.370,rahmatlamangida2463,data_clean_final
"Keren banget video ini terasa tulus dan penuh makna,🌍ℙℝ𝕆𝔹𝔼𝕋855🌍Yang paling aku suka penonton merasa nyaman dan bahagia!💯",keren banget video asa tulus penuh makna probet855 paling aku suka tonton rasa nyaman bahagia,1,,,,1757836032.38541,@NghiepDangqyn-g5i,dataset_komentarJudol
Mantap! w̳̿͟͞e̳̿͟͞t̳̿͟͞o̳̿͟͞n̳̿͟͞8̳̿͟͞8̳̿͟͞,mantap weton88,1,,,,1755454827.63163,@Egamahes-h7i,dataset_komentarJudol
"Main sekarang, bawa pulang untung besar bareng 𝗠𝑨𝑵𝐃𝐀𝑳𝗜𝗞𝐀𝟕7!",main sekarang bawa pulang untung besar bareng mandalika77,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.964.334.096.800,NicolaLofton,data_clean_final
"rezeki nomplok 𝐷 𝘖 𝑅 𝐀 7 𝟩 ! modal , hasilnya ! .",rezeki nomplok d o r a 7 7 modal hasilnya,1,aA9G2sW212g,PEVS 2025 banyak kejutan,Om Mobi,2025-04-30 11:15:00+00:00,Budibrv77,data_clean_final
Wkwkkwk tak😂,wkwkkwk tak,0,,,,1755454830.71341,@enyotampan97,dataset_komentarJudol
"❤퐌퐎퐍퐀 ퟒ퐃, kamu emang terbaik! Setiap main bikin ketagihan, ceritanya relate, visualnya top! ",kamu emang baik main bikin tagih cerita relate visual top,1,,,,1755454831.59363,@BobbyPatterson-b9z,dataset_komentarJudol
"𝐃⁠​𝐎​𝐑‍𝐀⁠‌𝟕‌⁠𝟕 Wih, informatif banget videonya.",dora77 wih informatif banget video,1,,,,1757616393.89881,@PranshuKumar-m6s,dataset_komentarJudol
Mon tolong eudora PLN nya ksh setrum bahlil yg katanya sudah menyalakan listrik ke aceh & sumatra,mon tolong eudora pln nya ksh setrum bahlil yg katanya sudah menyalakan listrik ke aceh sumatra,0,,,,,,dataset_kaggle
Mamayiiii kl ngaku” 17 taun jg gua percaya 😭,mamayii kl ngaku 17 taun jg gua percaya,0,,,,,,dataset_kaggle
05:35 𝗦𝗚𝗜𝟴𝟴 ngadu nasib wkwkw,05 35 sgi88 ngadu nasib wkwkw,1,CLHTLViZ8Uc,NYOBAIN WARKOPOLIM GOFAR HILMAN GRIND BOYS‼️ Test Ride Mio Bore Up Injeksi Sekalian Kulineran,Den Dimas,2025-05-02 10:00:32+00:00,hopperbray-z2i,data_clean_final
ikan patin ikan sapu sapu 𝒉𝒐𝒌𝒊777 dijamin paling jitu,ikan patin ikan sapu sapu hoki7 dijamin paling jitu,1,,,,,,judi_online
"Sumpah, mekswin brusan di Gates, gacor parah",sumpah mekswin brusan di gates gacor parah,1,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.538.765.010,Bermeohaque-w9c,data_clean_final
"Judi online itu perangkap digital! Bonus cuma umpan, akhirnya habis. 🕳️",judi online itu perangkap digital hadiah cuma umpan akhirnya habis,0,,,,,,judi_online
Mampir guys yang suka gameplay gusion😁🙏,mampir guys suka gameplay gusion,0,,,,1758242066.18177,@Hilmysi,dataset_komentarJudol
"𝐃​‌𝐎‌⁠𝐑‍𝐀‍𝟕‍‍𝟕bikin lupa masalah, hiburan yang hakiki!",dora77bikin lupa masalah hibur hakiki,1,,,,1758242097.78689,@janellfalco,dataset_komentarJudol
gue rela begadang sampe subuh alexis17 .,gue rela begadang sampe subuh alexis17,1,ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,purnawarmancawisadi,data_clean_final
"Aku suka banget lebih berpeluang dan bergabung dengan tim, 🤎𝐏𝐑𝐎𝐁𝐄𝐓 𝟖𝟓𝟓🤎, semoga langgeng di tim yang baru !!",aku suka banget lebih peluang gabung tim probet855 moga langgeng tim baru,1,,,,1756751510.68714,@AnhLe-u1i5w,dataset_komentarJudol
"Kakak wedein sketer amat jelas s1tusnya mandalika77 max, mantapnya id tuh mandalika77 sepele sketer brader.",kakak wedein sketer amat jelas s1tusnya mandalika77 max mantapnya id tuh mandalika77 sepele sketer brader,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.975.126.987.910,FRANCISCOEagle-i5b,data_clean_final
​ @furina-focalor-2 berderet bgg keknya😂,furina focalor 2 berderet bgg keknya,0,QpXcKzQInXg,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,Garasi Drift,1.738.825.531.528.620,ghifarryqs8640,data_clean_final
Bisa main kapan saja ⋆🐯 ͯNͯͯaͯͯsͯͯaͯͯGͯͯaͯͯmͯͯiͯͯnͯͯgͯ 🍬💀,bisa main kapan saja nasagaming,1,,,,,,dataset_kaggle
Toy 3x tombak ga kena .. pro player atau boot bjirr 😃,toy ex tombak ga kena pro player boot bjirr,0,,,,1757356809.81812,@Kanekichannell,dataset_komentarJudol
Semangat terussss mamari harus sehat biar bisa jagain kamari terussss,semangat teruss mamari harus sehat biar bisa jagain kamari teruss,0,,,,,,dataset_kaggle
"Server stabil bikin betah lama, Ketik Di Google❣️ 𝗝 𝗨 𝗡 𝗜 𝗢 𝗥 𝟴 𝟴❣️",server stabil bikin betah lama ketik di google junior88,1,,,,,,dataset_kaggle
cair kakak mantap banget cuan weton88,cair kakak mantap banget cuan weton88,1,ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,CharismaMaynard-f5c,data_clean_final
gua sih udah anggep ALEXIS-☯17☯ kaya ATM pribadi aja,saya sih sudah anggep alexis kayak atm pribadi saja,1,,,,,,judi_online
tam tim tam tim,tam tim tam tim,0,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.015.981.710,iyosaha,data_clean_final
emang gak se-seru alexis17 deh .,emang gak se seru alexis17 deh,1,rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,syahrezaempluk,data_clean_final
"padahal gk offside lewan saa djong itu, wasit gk mo cek Var ?",padahal gk offside lewan saa djong itu wasit gk mo cek var,0,,,,,,dataset_kaggle
"Jersey kiper warnanya kuning, udh bnyak kesebar jg kyknya",jersey kiper warnanya kuning udh bnyak kesebar jg kyknya,0,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.971.520.317.400,adityadava813,data_clean_final
"Ke 15 ketua,sapa dong",ke15 ketua sapa dong,0,,,,1758761099.41963,@JebetAyam,dataset_komentarJudol
"nih saya kasih ilmu , main di 🚩𝗪𝗘𝗧𝗢𝗡𝟴𝟴 !!🚩 gak usah pusing pola dll gas main dapat hasil wd dah gampang",nih saya kasih ilmu main di weton88 tidak usah pusing pola dan lain-lain ayo main dapat hasil withdraw sudah mudah,1,,,,,,judi_online
aku bisa bang fros,aku bisa bang fros,0,,,,,,dataset_kaggle
Kok tau sih,kok tau sih,0,,,,,,dataset_kaggle
Jngan ngarep menang c toy udah grenger dah pasti pulang .dor dor dor,jngan ngarep menang c toy udah grenger dah pulang dor dor dor,0,,,,1755196220.71489,@agungmahessa1732,dataset_komentarJudol
Masih menunggu review Infinix note edge,masih menunggu review infinix note edge,0,,,,,,dataset_kaggle
"Baru buka mata, notif dari ✨VIC͙T͙O͙R͙Y͙007✨ langsung nyamber 🔥",baru buka mata notif dari victory007 langsung nyamber,1,,,,,,judi_online
"alexis17 , bikin gue beli rumah cash 3 , modal 200rb",alexis17 bikin gue beli rumah cash 3 modal 200rb,1,rrUoGtfU9kw,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,Fitra Eri,2025-05-01 09:01:12+00:00,ramadanestiono,data_clean_final
"Ada yang kreatif, ada juga yang kelewat batas 🙄",kreatif lewat batas,0,,,,1757011056.10839,@CUKUP-LINK_WAHANA88,dataset_komentarJudol
?𝘒𝘢𝘭𝘰 𝘣𝘥𝘢𝘴𝘢𝘳𝘳𝘬𝘢𝘯 𝘦𝘮𝘰𝘵𝘦 𝘥𝘪 𝘩𝘱 𝘴𝘪𝘩 :🤪,kalo bdasarrkan emote di hp sih,0,ldxzVrtqXFg,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",Wakil Presiden Republik Indonesia,1.745.336.746.701.170,dragcellio,data_clean_final
Kapal apinya,kapal apinya,0,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,1.745.337.015.077.170,mohamadf.2804,data_clean_final
Butuh banyak duit mendatangkan legend dan tim nyaa❤❤🎉🎉🎉,butuh banyak duit mendatangkan legend dan tim nya,1,,,,,,judi_online
"Kalo soal gabut, ⭐𝘼𝙇𝙀𝙓𝙄𝙎17 juaranya.",kalau soal tidak ada kerjaan alexis17 juaranya,1,,,,,,judi_online
𝐀⁠⁠𝐄‌‌𝐑‌𝐎⁠𝟖⁠𝟖 Bagus banget dari awal sampai akhir.,aero88 bagus banget awal akhir,1,,,,1757443378.54687,@Chi-Phùng-Lan,dataset_komentarJudol
"sumpah , 𝘼𝙇𝙀𝙓𝙄𝙎17 ngebantu banget , gak boong .",sumpah alexis17 ngebantu banget gak boong,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,RinaAnggraini-s6w,data_clean_final
ini masih lama ya,ini masih lama ya,0,,,,2024-10-07 10:57:50,Dolars Costume,youtube_chat_jogja
"9:42 gass,full spek biar lama durasi ny",9 42 gass full spek biar lama durasi ny,0,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.157.599.580,giraldolt7508,data_clean_final
"Asli deh,🀄ℙℝ𝕆𝔹𝔼𝕋855🀄sama konten lo sama-sama bikin betah!💯",asli deh probet855 sama konten lo sama sama bikin betah,1,,,,1757821466.17961,@BinhDo-r7f,dataset_komentarJudol
"gue sih udah ga move on 𝘼𝙇𝙀𝙓𝙄𝙎17 , gacor , bikin nagih",gue sih udah ga move on alexis17 gacor bikin nagih,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,WulanPranata-h7o,data_clean_final
EDITANYA ASIK BNGTTTT 😭,editanya asik bngtt,0,,,,,,dataset_kaggle
"Jangan sampai ketinggalan, main di 𝐃​‌𝐎‌⁠𝐑‍𝐀‍𝟕‍‍𝟕dan rasakan sendiri!",jangan tinggal main dora77dan rasa sendiri,1,,,,1758242104.60486,@danijelartd,dataset_komentarJudol
"Air LG kampanye ,kemenangan ,2029",air lg kampanye kemenangan 2029,0,,,,,,dataset_kaggle
"Akhirnya yg ditunggu""🥰",akhirnya yg ditunggu,0,,,,,,dataset_kaggle
gak pusing mikirin biaya kuliah anak kalo udah join alexis17 .,gak pusing mikirin biaya kuliah anak kalo udah join alexis17,1,ufS5vDKnIhM,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,Motomobi,2025-05-01 02:30:42+00:00,prasetyosyahreza,data_clean_final
"Korut ga mandiri bro, klo g dikirim makanan ma china n russia ancur itu korut 😂",korut ga mandiri bro klo g dikirim makanan ma china n russia ancur itu korut,0,,,,,,dataset_kaggle
Pikiran tenang langkah tepat Seacrh Google ❄️𝗝 𝗨 𝗡 𝗜 𝗢 𝗥 𝟴 𝟴❄️,pikiran tenang langkah tepat seacrh google junior88,1,,,,,,dataset_kaggle
ＭΛＮDALIKΛ𝟟𝟟 emang is the best! JP-nya bikin mata terbelalak! 😫 😤,m ndalik 77 emang is the best jp nya bikin mata terbelalak,1,-vQDp9fHrzk,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",Karbida FC,1.739.953.531.930.010,HARLANDMendes,data_clean_final
Wkkkkwkkkkk,wkkwkk,0,,,,1756059793.19525,@mulyadi_gaming6555,dataset_komentarJudol
"𝘼𝙇𝙀𝙓𝙄𝙎17 tuh emang ngerti kebutuhan membernya , kasih hadiah",alexis17 tuh emang ngerti kebutuhan membernya kasih hadiah,1,VXqMJqP7mvk,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,GadgetIn,2025-04-22 03:10:19+00:00,IrwanPermata-b9e,data_clean_final
tugu ora udan po,tugu ora udan po,0,,,,2024-10-07 12:21:10,Salma nur fadila,youtube_chat_jogja
12:42 spill mbak e 🗿,12 42 spill mbak e,0,BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.163.905.590,arrafimaulanq4499,data_clean_final
"Setiap buka Twitter, trending topic-nya gak jauh-jauh dari ⚡️PULAUWIN⚡️.",buka twitter trending topic nya gak jauh jauh pulauwin,1,,,,1755195068.70295,@juliohorowitz,dataset_komentarJudol
"ALEXIS17 dapet cheat dong tadi malem, hoki tingkat dewa.",alexis17 dapat cheat dong tadi malam hoki tingkat dewa,1,,,,,,judi_online
wahhh,wahh,0,,,,,,dataset_kaggle
Gak perlu skill khusus buat sukses di ALEXIS⭐17⭐.,gak perlu skill khusus buat sukses di alexis 17,1,4-hj6CwvKpU,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,Motomobi,1.745.164.784.406.260,IrwanSanjaya-s1u,data_clean_final
Mayi bakalan bisa dengan banyak bahasa Indonesia ingglis Belanda bali👍,mayi bakalan bisa dengan banyak bahasa indonesia ingglis belanda bali,0,,,,,,dataset_kaggle
"Hitung berapa banyak Pororo ngomong ""Antek Asing""?",hitung berapa banyak pororo ngomong antek asing,0,gP0YCMCJnjA,Presiden Prabowo Menjawab,Narasi Newsroom,1.744.387.119.233.800,syahrulfauzi6344,data_clean_final
"Gw pernah mabar ama pascol, padahal gw sebintang lagi ke imo, gw main serius, eh Miya nya gatau nur…",gw pernah mabar ama pascol padahal gw sebintang lagi ke imo gw main serius eh miya nya gatau nur,0,,,,,,dataset_kaggle
"Sistem main rapi dan jarang gangguan, Ketik Di Google❣️ 𝗝 𝗨 𝗡 𝗜 𝗢 𝗥 𝟴 𝟴❣️",sistem main rapi dan jarang gangguan ketik di google junior88,1,,,,,,dataset_kaggle
Yeah,yeah,0,,,,1755454839.22958,@apipi69,dataset_komentarJudol
NGGA ENGEHHH PAK AHOKK😂,ngga engehhh pak ahokk,0,f8UEkmYXlzA,SKAKMAT AHOK,Pandji Pragiwaksono,1.745.379.802.500.570,hanifismail7274,data_clean_final
Waktu itu gua maen malem2 jp 21jt diGa ruda Ho ki😍🔥,waktu gua maen malem2 jp 21jt diga ruda ho ki,1,,,,1755195253.76067,@MuveenTiwari-t5i,dataset_komentarJudol
Ngeliat trik ginian bikin pengen tanding di 𝗜𝗡𝗗𝗢𝟵𝟭𝟭 deh! 😂,melihat trik beginian membuat ingin tanding di indo911 deh,1,,,,,,judi_online
"Jangan berharap banyak kpd pemerintah saat ini, mungkin saja aliran dana haram judol sampai kpd pendanaan kampanye pilpres lalu",jangan berharap banyak kepada pemerintah saat ini mungkin saja aliran dana haram judi online sampai kepada pendanaan kampanye pilpres lalu,0,,,,,,judi_online
Raja lokal😂😂,raja lokal,0,,,,1755196217.46667,@FianSalahudin,dataset_komentarJudol
Sa,sa,0,,,,,,dataset_kaggle
depo gopek wdenya gedek hanya di ❤𝐌𝐀𝐇𝐀𝐊𝐀𝐌𝟒𝐃❤,depo gopek wdenya gedek mahakam4d,1,,,,1756664920.83378,@jandapirang-z5g,dataset_komentarJudol
hallo,hallo,0,,,,,,dataset_kaggle
Banyak yang bisa di ambil di 𝕊𝔸𝕐𝔸𝟜𝔻 kirain boongan ternyata beneran cuy ^_^,banyak ambil saya4d kirain boongan nyata beneran cuy,1,,,,1756059781.8252,@GeovaniPinka,dataset_komentarJudol
"Memang benar si anu memelihara rakyat miskin. 
Rakyat dibuat  :
-Stunting dengan IQ 70
-Sosial media favorit rakyat nya kandang monyet alat propaganda
-ketika dibutuhkan kasih aja sembako dan baju partai sambil joget2. 
-kalau melihat generasi sekarang lebih banyak mirisnya. Dari anak sma tidak bisa baca dan tidak ada motivasi ( kesalahan besar kemdikbud ). 

Sungguh banyak PR penerus hokage desa Konoha.",memang benar si anu memelihara rakyat miskin rakyat dibuat stunting dengan iq sosial media favorit rakyat nya kandang monyet alat propaganda ketika dibutuhkan kasih saja sembako dan baju partai sambil joget2 kalau melihat generasi sekarang lebih banyak mirisnya dari anak sama tidak bisa baca dan tidak ada motivasi kesalahan besar kemdikbud sungguh banyak pr penerus hokage desa konoha,0,,,,,,judi_online
😢🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,,0,,,,,,dataset_kaggle
7:35 7:37,,0,,,,,,dataset_kaggle
Gameplay lucu di ❤𝐌𝐀𝐗𝐖𝐈𝐍𝟖𝟖❤ bikin senyum tak berhenti.,gameplay lucu maxwin88 bikin senyum tak henti,1,,,,1757839799.86249,@kirana-l8q,dataset_komentarJudol
"Jdi heran sma orng2 yg blng rrq badut, gmna tim yg ngak pernah ikut dn tim yg ngak pernah lolos play off di blng ap yaa🤔",jdi heran sma orng2 yg blng rrq badut gmna tim yg ngak pernah ikut dn tim yg ngak pernah lolos play off blng ap yaa,0,,,,1755196259.46843,@bee7415,dataset_komentarJudol
